X,Y,Stock,X1,Y1
3.663944874,0.002081658,NWL,0.4109,1.024540185
3.672920023,0.002166212,NWS,0.3194,1.207855994
3.681895171,0.00225125,NWSA,0.3254,1.197602652
3.69087032,0.002336592,NXPI,0.4313,0.978276132
3.699845469,0.002422048,O,0.0621,1.241048193
3.708820618,0.002507397,ODFL,0.3165,1.212804357
3.717795767,0.002592409,OKE,0.2473,1.304604721
3.726770916,0.002676855,OKTA,0.0571,1.232641744
3.735746064,0.002760503,OLED,0.0925,1.285359269
3.744721213,0.00284311,OMC,0.0032,1.122767641
3.753696362,0.002924428,ON,1.1996,0.010275463
3.762671511,0.003004211,ORCL,0.3889,1.072823373
3.77164666,0.003082214,ORCL,0.6801,0.423838243
3.780621809,0.003158201,ORLY,0.0816,1.270927505
3.789596958,0.003231989,OTEX,0.1191,1.313404524
3.798572106,0.003303406,OXY,-0.033,1.033438235
3.807547255,0.003372279,PAGS,0.62,0.543360645
3.816522404,0.003438461,PANW,0.5678,0.658225522
3.825497553,0.0035019,PAYC,0.0018,1.119540021
3.8314,0.003541799,SNX,1.0655,0.037763827
3.834472702,0.00356257,PAYC,0.0031,1.122538742
3.843447851,0.003620442,PAYX,0.4365,0.966286706
3.852422999,0.003675519,PAYX,0.7633,0.285888608
3.861398148,0.003727922,PBCT,0.0082,1.134212599
3.870373297,0.003777802,PCAR,0.3598,1.133128946
3.879348446,0.003825311,PCTY,0.9848,0.072192556
3.888323595,0.003870599,PEAK,0.022,1.164664362
3.897298744,0.00391383,PEG,0.4418,0.954030652
3.906273893,0.003955223,PEGA,0.0503,1.220568456
0,0.003995007,PEP,0.0546,1.22828677
3.92422419,0.004033414,PFE,0.0848,1.27529981
3.933199339,0.004070667,PFG,4.00E-04,1.116221952
3.942174488,0.004106966,PFPT,0.0211,1.162766544
3.951149637,0.004142503,PG,0.1643,1.337190385
3.960124786,0.004177469,PGR,0.1803,1.338380736
3.969099934,0.00421204,PH,0.0405,1.202270598
3.978075083,0.00424632,PHM,0.4745,0.877225751
3.987050232,0.004280398,PKG,0.44,0.958193085
3.996025381,0.004314362,PKI,0.083,1.272928569
4.00500053,0.004348299,PLD,0.0149,1.149214237
