,X,Y,Stock,X1,Y1,category
403,-0.048721398,3.737211341,BIOL,-0.043907858,5.768275998,
404,-0.0484284,3.846310918,BJRI,-0.043866001,5.789218533,
405,-0.048302829,3.893067879,BK,-0.043866001,5.789218533,
406,-0.048260973,3.908653533,BKCC,-0.043824144,5.810161069,
407,-0.048177259,3.939824841,BKD,-0.043824144,5.810161069,
408,-0.047967974,4.01775311,BKE,-0.04361486,5.914873747,
409,-0.047926118,4.033338763,BKH,-0.04361486,5.914873747,
410,-0.047884261,4.048924417,BKI,-0.043447432,5.99864389,
411,-0.047884261,4.048924417,BKNG,-0.043405576,6.019586426,
412,-0.047842404,4.064510071,BKR,-0.043363719,6.040528961,
413,-0.047800547,4.080095725,BKTI,-0.043321862,6.061471497,
414,-0.04775869,4.095681379,BKU,-0.043321862,6.061471497,
415,-0.047716833,4.111267033,BKYI,-0.043280005,6.082414033,
416,-0.047674976,4.126852686,BL,-0.043280005,6.082414033,
417,-0.04763312,4.14243834,BLBD,-0.043238148,6.103356568,
418,-0.047591263,4.158023994,BLCM,-0.043196291,6.124299104,
419,-0.047549406,4.173609648,BLD,-0.043154434,6.14524164,
420,-0.047507549,4.189195302,BLDP,-0.043112577,6.166184175,
421,-0.047381978,4.235952263,BLDR,-0.043028864,6.208069247,
422,-0.047340121,4.251537917,BMI,-0.042987007,6.229011782,
423,-0.047298265,4.267123571,BMO,-0.042903293,6.270896854,
424,-0.047298265,4.267123571,BMRA,-0.042861436,6.291839389,
425,-0.047256408,4.282709225,BMRC,-0.042819579,6.312781925,
426,-0.047130837,4.329466186,BMRN,-0.042735866,6.354666996,
427,-0.047049416,4.359783746,BMTC,-0.042735866,6.354666996,
428,-0.04696341,4.397390047,BMY,-0.042694009,6.375609532,
429,-0.046754125,4.488899458,BNED,-0.042652152,6.396552068,
430,-0.046628555,4.543805104,BNFT,-0.042526581,6.459379675,
431,-0.046544841,4.580408868,BNS,-0.042484724,6.48032221,
432,-0.04641927,4.635314515,BNSO,-0.042442867,6.501264746,
433,-0.046377413,4.653616397,BOCH,-0.042401011,6.522207282,
434,-0.0462937,4.690220161,BOH,-0.042359154,6.543149817,
435,-0.046168129,4.745125807,BOKF,-0.042359154,6.543149817,
436,-0.046126272,4.76342769,BOMN,-0.042317297,6.564092353,
437,-0.046084415,4.781729572,BOOM,-0.04227544,6.585034889,
438,-0.046042558,4.800031454,BOOT,-0.042233583,6.605977424,
439,-0.045958845,4.836635218,BOSC,-0.042191726,6.62691996,
440,-0.045833274,4.891540864,BOTJ,-0.042024299,6.710690103,
441,-0.04574956,4.928144629,BOX,-0.042024299,6.710690103,
442,-0.045665847,4.964748393,BOXL,-0.041982442,6.731632638,
443,-0.045665847,4.964748393,BPFH,-0.041940585,6.752575174,
444,-0.045582133,5.001352157,BPMC,-0.041898728,6.77351771,
445,-0.045582133,5.001352157,BPMX,-0.041898728,6.77351771,
446,-0.045498419,5.037955922,BPOP,-0.041898728,6.77351771,
447,-0.045498419,5.037955922,BPRN,-0.041856871,6.795267123,
448,-0.045498419,5.037955922,BPTH,-0.041856871,6.795267123,
449,-0.045456562,5.056257804,BR,-0.041856871,6.795267123,
450,-0.045372848,5.092861568,BRC,-0.041773158,6.841911002,
451,-0.045289135,5.129465332,BREW,-0.041773158,6.841911002,
452,-0.045163564,5.184370979,BRG,-0.04160573,6.935198761,
453,-0.045121707,5.202672861,BRID,-0.041563873,6.958520701,
454,-0.04507985,5.220974743,BRK/A,-0.041563873,6.958520701,
455,-0.04507985,5.220974743,BRK/B,-0.041480159,7.00516458,
456,-0.044912423,5.294182271,BRKL,-0.041480159,7.00516458,
457,-0.044912423,5.294182271,BRKR,-0.041438303,7.02848652,
458,-0.044912423,5.294182271,BRKS,-0.041187161,7.168418158,
459,-0.044870566,5.312484154,BRN,-0.041187161,7.168418158,
460,-0.044828709,5.330786036,BRO,-0.041103448,7.215062037,
461,-0.044828709,5.330786036,BRP,-0.041061591,7.238383977,
462,-0.044828709,5.330786036,BRX,-0.04093602,7.308349796,
463,-0.044786852,5.349087918,BRY,-0.040894163,7.331671735,
464,-0.044577568,5.440597328,BSET,-0.040810449,7.378315615,
465,-0.044535711,5.458899211,BSGM,-0.040768593,7.401637554,
466,-0.044493854,5.477201093,BSIG,-0.040768593,7.401637554,
467,-0.044493854,5.477201093,BSQR,-0.040768593,7.401637554,
468,-0.044460241,5.49189854,BSRR,-0.040726736,7.424959494,
469,-0.044451997,5.496023034,BSTC,-0.040684879,7.448281434,
470,-0.04441014,5.51696557,BSX,-0.040684879,7.448281434,
471,-0.044368284,5.537908105,BTAI,-0.040684879,7.448281434,
472,-0.044326427,5.558850641,BTE,-0.040517451,7.541569193,
473,-0.044326427,5.558850641,BTG,-0.040475595,7.564891132,
474,-0.044117142,5.663563319,BTN,-0.040433738,7.588213072,
475,-0.044033429,5.705448391,BTU,-0.040433738,7.588213072,
476,-0.044033429,5.705448391,BURL,-0.040391881,7.611535012,
477,-0.044033429,5.705448391,BUSE,-0.040391881,7.611535012,
478,-0.043907858,5.768275998,BWFG,-0.040391881,7.611535012,
479,-0.043866001,5.789218533,BWXT,-0.040350024,7.634856951,
480,-0.043866001,5.789218533,BYSI,-0.04026631,7.681500831,
481,-0.043824144,5.810161069,BZH,-0.04026631,7.681500831,
482,-0.043824144,5.810161069,C,-0.04026631,7.681500831,
483,-0.04361486,5.914873747,CAAP,-0.04026631,7.681500831,
484,-0.04361486,5.914873747,CAAS,-0.040182596,7.72814471,
485,-0.043447432,5.99864389,CABO,-0.040057026,7.798110529,
486,-0.043405576,6.019586426,CAC,-0.040057026,7.798110529,
487,-0.043363719,6.040528961,CACC,-0.039931455,7.868076348,
488,-0.043321862,6.061471497,CACI,-0.039889598,7.891398288,
489,-0.043321862,6.061471497,CADE,-0.039889598,7.891398288,
490,-0.043280005,6.082414033,CAE,-0.039764028,7.961364107,
491,-0.043280005,6.082414033,CAG,-0.039764028,7.961364107,
492,-0.043238148,6.103356568,CAH,-0.039722171,7.984686046,
493,-0.043196291,6.124299104,CAI,-0.039722171,7.984686046,
494,-0.043154434,6.14524164,CAKE,-0.039638457,8.031329926,
495,-0.043112577,6.166184175,CALA,-0.0395966,8.054651866,
496,-0.043028864,6.208069247,CALB,-0.039554743,8.077973805,
497,-0.042987007,6.229011782,CALM,-0.039554743,8.077973805,
498,-0.042903293,6.270896854,CALX,-0.039512886,8.101295745,
499,-0.042861436,6.291839389,CAMP,-0.03947103,8.124617685,
500,-0.042819579,6.312781925,CAMT,-0.03947103,8.124617685,
501,-0.042735866,6.354666996,CAPR,-0.039429173,8.147939624,
502,-0.042735866,6.354666996,CAR,-0.039387316,8.171261564,
503,-0.042694009,6.375609532,CARA,-0.039387316,8.171261564,
504,-0.042652152,6.396552068,CARE,-0.039345459,8.194583504,
505,-0.042526581,6.459379675,CARG,-0.039261745,8.24214703,
506,-0.042484724,6.48032221,CARO,-0.039219888,8.267379827,
507,-0.042442867,6.501264746,CARS,-0.039094318,8.343078216,
508,-0.042401011,6.522207282,CARV,-0.038885033,8.4692422,
509,-0.042359154,6.543149817,CASA,-0.038843177,8.494474996,
510,-0.042359154,6.543149817,CASH,-0.038843177,8.494474996,
511,-0.042317297,6.564092353,CASI,-0.03880132,8.519707793,
512,-0.04227544,6.585034889,CASS,-0.038717606,8.570173386,
513,-0.042233583,6.605977424,CASY,-0.038675749,8.595406183,
514,-0.042191726,6.62691996,CAT,-0.038633892,8.620638979,
515,-0.042024299,6.710690103,CATB,-0.038633892,8.620638979,
516,-0.042024299,6.710690103,CATC,-0.038592035,8.645871776,
517,-0.041982442,6.731632638,CATM,-0.038508322,8.696337369,
518,-0.041940585,6.752575174,CATO,-0.038466465,8.721570166,
519,-0.041898728,6.77351771,CATS,-0.038466465,8.721570166,
520,-0.041898728,6.77351771,CATY,-0.038466465,8.721570166,
521,-0.041898728,6.77351771,CB,-0.038382751,8.772035759,
522,-0.041871065,6.787358443,CBAT,-0.038340894,8.797268556,
523,-0.041856871,6.795267123,CBAY,-0.038173467,8.898199742,
524,-0.041856871,6.795267123,CBB,-0.038173467,8.898199742,
525,-0.041856871,6.795267123,CBFV,-0.03813161,8.923432539,
526,-0.041773158,6.841911002,CBIO,-0.03813161,8.923432539,
527,-0.041773158,6.841911002,CBL,-0.03813161,8.923432539,
528,-0.04160573,6.935198761,CBLI,-0.038006039,8.999130929,
529,-0.041563873,6.958520701,CBMG,-0.038006039,8.999130929,
530,-0.041563873,6.958520701,CBOE,-0.037964182,9.024363725,
531,-0.041480159,7.00516458,CBPO,-0.037922325,9.049596522,
532,-0.041480159,7.00516458,CBRE,-0.037880468,9.074829319,
533,-0.041438303,7.02848652,CBRL,-0.037880468,9.074829319,
534,-0.041187161,7.168418158,CBSH,-0.037880468,9.074829319,
535,-0.041187161,7.168418158,CBT,-0.037838612,9.100062115,
536,-0.041103448,7.215062037,CBU,-0.037713041,9.175760505,
537,-0.041061591,7.238383977,CDOR,-0.037713041,9.175760505,
538,-0.04093602,7.308349796,CDR,-0.037503757,9.301924488,
539,-0.040894163,7.331671735,CDTX,-0.0374619,9.327157285,
540,-0.040810449,7.378315615,CDW,-0.037378186,9.377622878,
541,-0.040768593,7.401637554,CDXC,-0.037336329,9.402855675,
542,-0.040768593,7.401637554,CDXS,-0.037336329,9.402855675,
543,-0.040768593,7.401637554,CDZI,-0.037252615,9.453321268,
544,-0.040726736,7.424959494,CE,-0.037210759,9.478554065,
545,-0.040684879,7.448281434,CECE,-0.037168902,9.503786861,
546,-0.040684879,7.448281434,CEI,-0.037168902,9.503786861,
547,-0.040684879,7.448281434,CEIX,-0.037168902,9.503786861,
548,-0.040517451,7.541569193,CEL,-0.037168902,9.503786861,
549,-0.040475595,7.564891132,CELC,-0.037001474,9.604718048,
550,-0.040433738,7.588213072,CELH,-0.036959617,9.629950844,
551,-0.040433738,7.588213072,CEMI,-0.036959617,9.629950844,
552,-0.040391881,7.611535012,CENT,-0.036959617,9.629950844,
553,-0.040391881,7.611535012,CENTA,-0.036875904,9.680416438,
554,-0.040391881,7.611535012,CENX,-0.036834047,9.705649234,
555,-0.040350024,7.634856951,CERC,-0.036834047,9.705649234,
556,-0.04026631,7.681500831,CERN,-0.036834047,9.705649234,
557,-0.04026631,7.681500831,CERS,-0.03679219,9.730882031,
558,-0.04026631,7.681500831,CETV,-0.036750333,9.756114828,
559,-0.04026631,7.681500831,CETX,-0.036750333,9.756114828,
560,-0.040182596,7.72814471,CEVA,-0.036750333,9.756114828,
561,-0.040057026,7.798110529,CF,-0.036750333,9.756114828,
562,-0.040057026,7.798110529,CFBI,-0.036708476,9.781347624,
563,-0.039931455,7.868076348,CFBK,-0.036666619,9.807347306,
564,-0.039889598,7.891398288,CFFI,-0.036624762,9.833810189,
565,-0.039889598,7.891398288,CFFN,-0.036624762,9.833810189,
566,-0.039764028,7.961364107,CFG,-0.036541049,9.886735956,
567,-0.039764028,7.961364107,CFMS,-0.036541049,9.886735956,
568,-0.039722171,7.984686046,CFR,-0.036541049,9.886735956,
569,-0.039722171,7.984686046,CFRX,-0.036541049,9.886735956,
570,-0.039638457,8.031329926,CFX,-0.036499192,9.913198839,
571,-0.0395966,8.054651866,CG,-0.036499192,9.913198839,
572,-0.039554743,8.077973805,CGA,-0.036415478,9.966124605,
573,-0.039554743,8.077973805,CGBD,-0.036373621,9.992587489,
574,-0.039512886,8.101295745,CGC,-0.036373621,9.992587489,
575,-0.03947103,8.124617685,CGEN,-0.036373621,9.992587489,
576,-0.03947103,8.124617685,CGIX,-0.036331764,10.01905037,
577,-0.039429173,8.147939624,CGNX,-0.036331764,10.01905037,
578,-0.039387316,8.171261564,CHAP,-0.036331764,10.01905037,
579,-0.039387316,8.171261564,CHCI,-0.036331764,10.01905037,
580,-0.039345459,8.194583504,CHCT,-0.036289907,10.04551326,
581,-0.03928189,8.230003126,CHD,-0.036248051,10.07197614,
582,-0.039261745,8.24214703,CHE,-0.036248051,10.07197614,
583,-0.039219888,8.267379827,CHEF,-0.036164337,10.1249019,
584,-0.039094318,8.343078216,CHFS,-0.036080623,10.17782767,
585,-0.038885033,8.4692422,CHGG,-0.036080623,10.17782767,
586,-0.038843177,8.494474996,CLDR,-0.036080623,10.17782767,
587,-0.038843177,8.494474996,CLDT,-0.035996909,10.23075344,
588,-0.03880132,8.519707793,CLDX,-0.035996909,10.23075344,
589,-0.038717606,8.570173386,CLF,-0.035996909,10.23075344,
590,-0.038675749,8.595406183,CLFD,-0.035913196,10.2836792,
591,-0.038633892,8.620638979,CLGX,-0.035787625,10.36306785,
592,-0.038633892,8.620638979,CLH,-0.035787625,10.36306785,
593,-0.038592035,8.645871776,CLI,-0.035745768,10.38953074,
594,-0.038508322,8.696337369,CLIR,-0.035703911,10.41599362,
595,-0.038466465,8.721570166,CLNC,-0.035703911,10.41599362,
596,-0.038466465,8.721570166,CLNE,-0.035536484,10.52184515,
597,-0.038466465,8.721570166,CLNY,-0.035536484,10.52184515,
598,-0.038382751,8.772035759,CLPR,-0.035536484,10.52184515,
599,-0.038340894,8.797268556,CLPS,-0.035536484,10.52184515,
600,-0.038173467,8.898199742,CLPT,-0.035494627,10.54830804,
601,-0.038173467,8.898199742,CLR,-0.035494627,10.54830804,
602,-0.03813161,8.923432539,CLRB,-0.035494627,10.54830804,
603,-0.03813161,8.923432539,CLRO,-0.03545277,10.57477092,
604,-0.03813161,8.923432539,CLS,-0.035410913,10.6012338,
605,-0.038006039,8.999130929,CLSD,-0.035410913,10.6012338,
606,-0.038006039,8.999130929,CLSN,-0.035369056,10.62769669,
607,-0.037964182,9.024363725,CLUB,-0.035327199,10.65415957,
608,-0.037922325,9.049596522,CLVS,-0.035327199,10.65415957,
609,-0.037880468,9.074829319,CLW,-0.035285342,10.68062245,
610,-0.037880468,9.074829319,CLWT,-0.035285342,10.68062245,
611,-0.037880468,9.074829319,CLX,-0.035285342,10.68062245,
612,-0.037838612,9.100062115,CLXT,-0.035243486,10.70708534,
613,-0.037713041,9.175760505,CMA,-0.035243486,10.70708534,
614,-0.037713041,9.175760505,CMC,-0.035243486,10.70708534,
615,-0.037503757,9.301924488,CMCL,-0.035243486,10.70708534,
616,-0.0374619,9.327157285,CMCO,-0.035201629,10.73354822,
617,-0.037378186,9.377622878,CMCSA,-0.035201629,10.73354822,
618,-0.037336329,9.402855675,CMCT,-0.035117915,10.78647398,
619,-0.037336329,9.402855675,CME,-0.035117915,10.78647398,
620,-0.037252615,9.453321268,CMG,-0.035076058,10.81293687,
621,-0.037210759,9.478554065,CMI,-0.035034201,10.83939975,
622,-0.037168902,9.503786861,CMO,-0.035034201,10.83939975,
623,-0.037168902,9.503786861,CMP,-0.035034201,10.83939975,
624,-0.037168902,9.503786861,CMPR,-0.035034201,10.83939975,
625,-0.037168902,9.503786861,CMRE,-0.034992344,10.86586263,
626,-0.037001474,9.604718048,CMRX,-0.034992344,10.86586263,
627,-0.036959617,9.629950844,CMS,-0.034950488,10.89232552,
628,-0.036959617,9.629950844,CMT,-0.034950488,10.89232552,
629,-0.036959617,9.629950844,CMTL,-0.034866774,10.94525128,
630,-0.036875904,9.680416438,CNA,-0.034866774,10.94525128,
631,-0.036834047,9.705649234,CNAT,-0.03478306,10.99817705,
632,-0.036834047,9.705649234,CNBKA,-0.03478306,10.99817705,
633,-0.036834047,9.705649234,CNC,-0.03478306,10.99817705,
634,-0.03679219,9.730882031,CNCE,-0.034741203,11.02463993,
635,-0.036750333,9.756114828,CNDT,-0.034699346,11.05110282,
636,-0.036750333,9.756114828,CNET,-0.034699346,11.05110282,
637,-0.036750333,9.756114828,CNFR,-0.034699346,11.05110282,
638,-0.036750333,9.756114828,CNHI,-0.034699346,11.05110282,
639,-0.036708476,9.781347624,CNI,-0.034657489,11.0775657,
640,-0.036692714,9.790849281,CNK,-0.034657489,11.0775657,
641,-0.036666619,9.807347306,CNMD,-0.034615633,11.10402858,
642,-0.036624762,9.833810189,CNNE,-0.034573776,11.13049147,
643,-0.036624762,9.833810189,CNO,-0.034573776,11.13049147,
644,-0.036541049,9.886735956,CNOB,-0.034573776,11.13049147,
645,-0.036541049,9.886735956,CNP,-0.034573776,11.13049147,
646,-0.036541049,9.886735956,CNQ,-0.034531919,11.15695435,
647,-0.036541049,9.886735956,CNR,-0.034531919,11.15695435,
648,-0.036499192,9.913198839,CNS,-0.034490062,11.18341723,
649,-0.036499192,9.913198839,CNSL,-0.034490062,11.18341723,
650,-0.036415478,9.966124605,CNTY,-0.034448205,11.20988012,
651,-0.036373621,9.992587489,CNX,-0.034448205,11.20988012,
652,-0.036373621,9.992587489,CNXN,-0.034448205,11.20988012,
653,-0.036373621,9.992587489,CO,-0.034448205,11.20988012,
654,-0.036331764,10.01905037,COCP,-0.034406348,11.236343,
655,-0.036331764,10.01905037,CODA,-0.034406348,11.236343,
656,-0.036331764,10.01905037,CODI,-0.034364491,11.26280588,
657,-0.036331764,10.01905037,CODX,-0.034322634,11.28926877,
658,-0.036289907,10.04551326,COF,-0.034238921,11.34219453,
659,-0.036248051,10.07197614,COFS,-0.034155207,11.3951203,
660,-0.036248051,10.07197614,COG,-0.03411335,11.42158318,
661,-0.036164337,10.1249019,COHN,-0.03411335,11.42158318,
662,-0.036080623,10.17782767,COHR,-0.034029636,11.47513218,
663,-0.036080623,10.17782767,COHU,-0.034029636,11.47513218,
664,-0.036080623,10.17782767,COKE,-0.033987779,11.50194804,
665,-0.035996909,10.23075344,COLB,-0.033987779,11.50194804,
666,-0.035996909,10.23075344,COLD,-0.033945923,11.52876391,
667,-0.035996909,10.23075344,COLL,-0.033862209,11.58239564,
668,-0.035913196,10.2836792,COLM,-0.033862209,11.58239564,
669,-0.035787625,10.36306785,COMM,-0.033820352,11.60921151,
670,-0.035787625,10.36306785,CONE,-0.033820352,11.60921151,
671,-0.035745768,10.38953074,CONN,-0.033736638,11.66284324,
672,-0.035703911,10.41599362,COO,-0.033694781,11.6896591,
673,-0.035703911,10.41599362,COOP,-0.033694781,11.6896591,
674,-0.035536484,10.52184515,COP,-0.033652924,11.71647497,
675,-0.035536484,10.52184515,COR,-0.033652924,11.71647497,
676,-0.035536484,10.52184515,CORE,-0.033611068,11.74329084,
677,-0.035536484,10.52184515,CORT,-0.033527354,11.79692257,
678,-0.035494627,10.54830804,CORV,-0.033527354,11.79692257,
679,-0.035494627,10.54830804,COST,-0.033485497,11.82373843,
680,-0.035494627,10.54830804,COTY,-0.03344364,11.8505543,
681,-0.03545277,10.57477092,COUP,-0.033401783,11.87737016,
682,-0.035410913,10.6012338,COWN,-0.033401783,11.87737016,
683,-0.035410913,10.6012338,CP,-0.033401783,11.87737016,
684,-0.035369056,10.62769669,CPA,-0.033359926,11.90418603,
685,-0.035327199,10.65415957,CPAH,-0.03331807,11.9310019,
686,-0.035327199,10.65415957,CPB,-0.03331807,11.9310019,
687,-0.035285342,10.68062245,CPE,-0.03331807,11.9310019,
688,-0.035285342,10.68062245,CPF,-0.033276213,11.95781776,
689,-0.035285342,10.68062245,CPG,-0.033276213,11.95781776,
690,-0.035243486,10.70708534,CPHC,-0.033234356,11.98463363,
691,-0.035243486,10.70708534,CPHI,-0.033234356,11.98463363,
692,-0.035243486,10.70708534,CPIX,-0.033192499,12.01144949,
693,-0.035243486,10.70708534,CPK,-0.033150642,12.03826536,
694,-0.035201629,10.73354822,CPRI,-0.033108785,12.06508123,
695,-0.035201629,10.73354822,CPRT,-0.033066928,12.09189709,
696,-0.035117915,10.78647398,CPRX,-0.032983215,12.14552882,
697,-0.035117915,10.78647398,CPS,-0.032983215,12.14552882,
698,-0.035076058,10.81293687,CPSH,-0.032941358,12.17234469,
699,-0.035034201,10.83939975,CPSI,-0.032899501,12.19916055,
700,-0.035034201,10.83939975,CPSS,-0.032857644,12.22597642,
701,-0.035034201,10.83939975,CPST,-0.03277393,12.27960815,
702,-0.035034201,10.83939975,CPT,-0.03277393,12.27960815,
703,-0.034992344,10.86586263,CPTA,-0.03277393,12.27960815,
704,-0.034992344,10.86586263,CR,-0.032732073,12.30642402,
705,-0.034950488,10.89232552,CRAI,-0.032690216,12.33323988,
706,-0.034950488,10.89232552,CRBP,-0.03264836,12.36005575,
707,-0.034866774,10.94525128,CRC,-0.032522789,12.44050335,
708,-0.034866774,10.94525128,CRD/A,-0.032480932,12.46731921,
709,-0.03478306,10.99817705,CRD/B,-0.032480932,12.46731921,
710,-0.03478306,10.99817705,CREE,-0.032480932,12.46731921,
711,-0.03478306,10.99817705,CREG,-0.032439075,12.49413508,
712,-0.034741203,11.02463993,CREX,-0.032439075,12.49413508,
713,-0.034699346,11.05110282,CRHM,-0.032397218,12.52095095,
714,-0.034699346,11.05110282,CRI,-0.032355361,12.54776681,
715,-0.034699346,11.05110282,CRIS,-0.032313505,12.57458268,
716,-0.034699346,11.05110282,CRK,-0.032313505,12.57458268,
717,-0.034657489,11.0775657,CRL,-0.032313505,12.57458268,
718,-0.034657489,11.0775657,CRM,-0.032313505,12.57458268,
719,-0.034615633,11.10402858,CRMD,-0.032313505,12.57458268,
720,-0.034573776,11.13049147,CRMT,-0.032271648,12.60139854,
721,-0.034573776,11.13049147,CRNT,-0.032229791,12.62821441,
722,-0.034573776,11.13049147,CRON,-0.032187934,12.65503027,
723,-0.034573776,11.13049147,CROX,-0.032187934,12.65503027,
724,-0.034531919,11.15695435,CRS,-0.032146077,12.68184614,
725,-0.034531919,11.15695435,CRSP,-0.032146077,12.68184614,
726,-0.034490062,11.18341723,CRUS,-0.032146077,12.68184614,
727,-0.034490062,11.18341723,CRVL,-0.032146077,12.68184614,
728,-0.034448205,11.20988012,CRVS,-0.032020507,12.76229374,
729,-0.034448205,11.20988012,CRWS,-0.03197865,12.7891096,
730,-0.034448205,11.20988012,CRY,-0.031936793,12.81592547,
731,-0.034448205,11.20988012,CSBR,-0.031936793,12.81592547,
732,-0.034406348,11.236343,CSCO,-0.031894936,12.84274134,
733,-0.034406348,11.236343,CSFL,-0.031853079,12.8695572,
734,-0.034364491,11.26280588,CSGP,-0.031853079,12.8695572,
735,-0.034322634,11.28926877,CSGS,-0.031853079,12.8695572,
736,-0.034238921,11.34219453,CSIQ,-0.031853079,12.8695572,
737,-0.034155207,11.3951203,CSL,-0.031811222,12.89637307,
738,-0.03411335,11.42158318,CSLT,-0.031727508,12.9500048,
739,-0.03411335,11.42158318,CSOD,-0.031685652,12.97682067,
740,-0.034103539,11.42778593,CSPI,-0.031685652,12.97682067,
741,-0.034029636,11.47513218,CSSE,-0.031685652,12.97682067,
742,-0.034029636,11.47513218,CSTE,-0.031643795,13.00363653,
743,-0.033987779,11.50194804,CSTM,-0.031601938,13.0304524,
744,-0.033987779,11.50194804,CSTR,-0.031560081,13.05726826,
745,-0.033945923,11.52876391,CSU,-0.031560081,13.05726826,
746,-0.033862209,11.58239564,CSV,-0.031518224,13.08408413,
747,-0.033862209,11.58239564,CSWC,-0.031476367,13.11028109,
748,-0.033820352,11.60921151,CSWI,-0.03143451,13.13641517,
749,-0.033820352,11.60921151,CSX,-0.03143451,13.13641517,
